timestamp,file_id,filename,size_bytes,metric,value_sec
1763826392.2640944,181,bench_1MB_78.bin,1048576,download,2.0759117603302
1763826394.439492,182,bench_1MB_79.bin,1048576,replication,0.007980585098266602
1763826396.5053854,182,bench_1MB_79.bin,1048576,download,2.059906482696533
1763826398.6811922,183,bench_1MB_80.bin,1048576,replication,0.009974479675292969
1763826400.7644565,183,bench_1MB_80.bin,1048576,download,2.0792760848999023
1763826402.9112902,184,bench_1MB_81.bin,1048576,replication,0.008974552154541016
1763826405.0018318,184,bench_1MB_81.bin,1048576,download,2.0835440158843994
1763826407.2186387,185,bench_1MB_82.bin,1048576,replication,0.022937536239624023
1763826409.3124542,185,bench_1MB_82.bin,1048576,download,2.0878336429595947
1763826411.5381951,186,bench_1MB_83.bin,1048576,replication,0.028911590576171875
1763826413.6326163,186,bench_1MB_83.bin,1048576,download,2.0884366035461426
1763826415.8072243,187,bench_1MB_84.bin,1048576,replication,0.021944522857666016
1763826417.881439,187,bench_1MB_84.bin,1048576,download,2.0712220668792725
1763826420.0636923,188,bench_1MB_85.bin,1048576,replication,0.021944284439086914
1763826422.1428065,188,bench_1MB_85.bin,1048576,download,2.0731263160705566
1763826424.3231952,189,bench_1MB_86.bin,1048576,replication,0.011968135833740234
1763826426.415329,189,bench_1MB_86.bin,1048576,download,2.0851523876190186
1763826428.6081555,190,bench_1MB_87.bin,1048576,replication,0.005985736846923828
1763826430.66928,190,bench_1MB_87.bin,1048576,download,2.0580923557281494
1763826432.8355963,191,bench_1MB_88.bin,1048576,replication,0.005983591079711914
1763826434.8971846,191,bench_1MB_88.bin,1048576,download,2.0595927238464355
1763826437.0571222,192,bench_1MB_89.bin,1048576,replication,0.028955698013305664
1763826439.132189,192,bench_1MB_89.bin,1048576,download,2.0730719566345215
1763826441.3417559,193,bench_1MB_90.bin,1048576,replication,0.008976936340332031
1763826443.4183772,193,bench_1MB_90.bin,1048576,download,2.071640729904175
1763826445.5865815,194,bench_1MB_91.bin,1048576,replication,0.008977174758911133
1763826447.8106868,194,bench_1MB_91.bin,1048576,download,2.2171266078948975
1763826449.9617655,195,bench_1MB_92.bin,1048576,replication,0.01097249984741211
1763826452.0465155,195,bench_1MB_92.bin,1048576,download,2.082756519317627
1763826454.1973603,196,bench_1MB_93.bin,1048576,replication,0.0069828033447265625
1763826456.2734487,196,bench_1MB_93.bin,1048576,download,2.0691072940826416
1763826458.4480028,197,bench_1MB_94.bin,1048576,replication,0.01892852783203125
1763826460.5333073,197,bench_1MB_94.bin,1048576,download,2.0813159942626953
1763826462.7213435,198,bench_1MB_95.bin,1048576,replication,0.011967897415161133
1763826464.7891467,198,bench_1MB_95.bin,1048576,download,2.0628156661987305
1763826466.941264,199,bench_1MB_96.bin,1048576,replication,0.010970115661621094
1763826469.019319,199,bench_1MB_96.bin,1048576,download,2.0730693340301514
1763826471.199883,200,bench_1MB_97.bin,1048576,replication,0.008976936340332031
1763826473.2833369,200,bench_1MB_97.bin,1048576,download,2.080461025238037
1763826475.4658418,201,bench_1MB_98.bin,1048576,replication,0.008974313735961914
1763826477.5504942,201,bench_1MB_98.bin,1048576,download,2.078669786453247
1763826479.814994,202,bench_1MB_99.bin,1048576,replication,0.022938013076782227
1763826481.876033,202,bench_1MB_99.bin,1048576,download,2.0590434074401855
1763826484.1309679,203,bench_10MB_0.bin,10485760,replication,0.06582474708557129
1763826486.2647204,203,bench_10MB_0.bin,10485760,download,2.1217827796936035
1763826488.581461,204,bench_10MB_1.bin,10485760,replication,0.059841156005859375
1763826490.7892196,204,bench_10MB_1.bin,10485760,download,2.1319613456726074
1763826493.0584428,205,bench_10MB_2.bin,10485760,replication,0.08377671241760254
1763826495.195876,205,bench_10MB_2.bin,10485760,download,2.1304516792297363
1763826497.5337996,206,bench_10MB_3.bin,10485760,replication,0.135667085647583
1763826499.6751368,206,bench_10MB_3.bin,10485760,download,2.1343557834625244
1763826502.0981898,207,bench_10MB_4.bin,10485760,replication,0.13379502296447754
1763826504.2526257,207,bench_10MB_4.bin,10485760,download,2.142465114593506
1763826506.5716085,208,bench_10MB_5.bin,10485760,replication,0.15455198287963867
1763826508.727268,208,bench_10MB_5.bin,10485760,download,2.1436924934387207
1763826510.9690688,209,bench_10MB_6.bin,10485760,replication,0.07291078567504883
1763826513.1304457,209,bench_10MB_6.bin,10485760,download,2.1498849391937256
1763826515.3987875,210,bench_10MB_7.bin,10485760,replication,0.08078837394714355
1763826517.5114248,210,bench_10MB_7.bin,10485760,download,2.1066558361053467
1763826520.2856753,211,bench_10MB_8.bin,10485760,replication,0.1885521411895752
1763826522.499094,211,bench_10MB_8.bin,10485760,download,2.1485860347747803
1763826524.8162448,212,bench_10MB_9.bin,10485760,replication,0.06981062889099121
1763826526.963615,212,bench_10MB_9.bin,10485760,download,2.134404420852661
1763826529.274577,213,bench_10MB_10.bin,10485760,replication,0.13787579536437988
1763826531.3934693,213,bench_10MB_10.bin,10485760,download,2.1159005165100098
1763826533.6704369,214,bench_10MB_11.bin,10485760,replication,0.07280588150024414
1763826535.8292084,214,bench_10MB_11.bin,10485760,download,2.14481258392334
1763826538.0719693,215,bench_10MB_12.bin,10485760,replication,0.07696318626403809
1763826540.202291,215,bench_10MB_12.bin,10485760,download,2.1243367195129395
1763826542.4542644,216,bench_10MB_13.bin,10485760,replication,0.06582498550415039
1763826544.560253,216,bench_10MB_13.bin,10485760,download,2.1019985675811768
1763826546.799507,217,bench_10MB_14.bin,10485760,replication,0.07657408714294434
1763826548.9137244,217,bench_10MB_14.bin,10485760,download,2.1062393188476562
1763826551.1978564,218,bench_10MB_15.bin,10485760,replication,0.0688166618347168
1763826553.5767882,218,bench_10MB_15.bin,10485760,download,2.133950710296631
1763826555.8126454,219,bench_10MB_16.bin,10485760,replication,0.07480144500732422
1763826557.9382212,219,bench_10MB_16.bin,10485760,download,2.121586561203003
1763826560.2056708,220,bench_10MB_17.bin,10485760,replication,0.07280659675598145
1763826562.3392458,220,bench_10MB_17.bin,10485760,download,2.127591133117676
1763826564.61277,221,bench_10MB_18.bin,10485760,replication,0.06482648849487305
1763826566.7410812,221,bench_10MB_18.bin,10485760,download,2.125319242477417
1763826569.412306,222,bench_10MB_19.bin,10485760,replication,0.07180929183959961
1763826571.58687,222,bench_10MB_19.bin,10485760,download,2.1296842098236084
1763826573.9905128,223,bench_10MB_20.bin,10485760,replication,0.07032322883605957
1763826576.1313713,223,bench_10MB_20.bin,10485760,download,2.127894639968872
1763826578.401832,224,bench_10MB_21.bin,10485760,replication,0.07779407501220703
1763826580.5428083,224,bench_10MB_21.bin,10485760,download,2.125016689300537
1763826582.7833512,225,bench_10MB_22.bin,10485760,replication,0.05485272407531738
1763826584.9342322,225,bench_10MB_22.bin,10485760,download,2.1468913555145264
1763826587.1877942,226,bench_10MB_23.bin,10485760,replication,0.07280635833740234
1763826589.3019683,226,bench_10MB_23.bin,10485760,download,2.11018443107605
1763826591.650379,227,bench_10MB_24.bin,10485760,replication,0.06370782852172852
1763826593.8220994,227,bench_10MB_24.bin,10485760,download,2.160752296447754
1763826596.0525389,228,bench_10MB_25.bin,10485760,replication,0.06981325149536133
1763826598.1880276,228,bench_10MB_25.bin,10485760,download,2.124518871307373
1763826600.473724,229,bench_10MB_26.bin,10485760,replication,0.06482720375061035
1763826602.621233,229,bench_10MB_26.bin,10485760,download,2.1375348567962646
1763826604.8249238,230,bench_10MB_27.bin,10485760,replication,0.05684852600097656
1763826606.9761372,230,bench_10MB_27.bin,10485760,download,2.1392428874969482
1763826609.2508593,231,bench_10MB_28.bin,10485760,replication,0.07280492782592773
1763826611.4207869,231,bench_10MB_28.bin,10485760,download,2.1589553356170654
1763826613.6739469,232,bench_10MB_29.bin,10485760,replication,0.06781911849975586
1763826615.8171363,232,bench_10MB_29.bin,10485760,download,2.1352100372314453
1763826618.314555,233,bench_10MB_30.bin,10485760,replication,0.06482744216918945
1763826620.6122823,233,bench_10MB_30.bin,10485760,download,2.127183198928833
1763826622.875371,234,bench_10MB_31.bin,10485760,replication,0.05884122848510742
1763826625.0251138,234,bench_10MB_31.bin,10485760,download,2.137774705886841
1763826627.294229,235,bench_10MB_32.bin,10485760,replication,0.06981420516967773
1763826629.446196,235,bench_10MB_32.bin,10485760,download,2.143988609313965
1763826631.8069463,236,bench_10MB_33.bin,10485760,replication,0.0987393856048584
1763826634.066577,236,bench_10MB_33.bin,10485760,download,2.1509227752685547
1763826636.381011,237,bench_10MB_34.bin,10485760,replication,0.08331155776977539
1763826638.534157,237,bench_10MB_34.bin,10485760,download,2.1411778926849365
1763826640.887001,238,bench_10MB_35.bin,10485760,replication,0.16659164428710938
1763826643.04021,238,bench_10MB_35.bin,10485760,download,2.1402461528778076
1763826645.3469172,239,bench_10MB_36.bin,10485760,replication,0.06283235549926758
1763826647.554216,239,bench_10MB_36.bin,10485760,download,2.13547420501709
1763826649.7918828,240,bench_10MB_37.bin,10485760,replication,0.0638277530670166
1763826651.941041,240,bench_10MB_37.bin,10485760,download,2.1371889114379883
1763826654.203279,241,bench_10MB_38.bin,10485760,replication,0.07779145240783691
1763826656.3536747,241,bench_10MB_38.bin,10485760,download,2.138427495956421
1763826658.585685,242,bench_10MB_39.bin,10485760,replication,0.07380294799804688
1763826660.8433924,242,bench_10MB_39.bin,10485760,download,2.2547147274017334
1763826663.1284382,243,bench_10MB_40.bin,10485760,replication,0.08776617050170898
1763826665.2910986,243,bench_10MB_40.bin,10485760,download,2.1237611770629883
1763826667.6078517,244,bench_10MB_41.bin,10485760,replication,0.06781840324401855
1763826669.762413,244,bench_10MB_41.bin,10485760,download,2.1226470470428467
1763826672.0277185,245,bench_10MB_42.bin,10485760,replication,0.07280492782592773
1763826674.1611056,245,bench_10MB_42.bin,10485760,download,2.129397392272949
1763826676.3985822,246,bench_10MB_43.bin,10485760,replication,0.06482744216918945
1763826678.5500665,246,bench_10MB_43.bin,10485760,download,2.140180826187134
1763826681.1283293,247,bench_10MB_44.bin,10485760,replication,0.18941903114318848
1763826683.3729367,247,bench_10MB_44.bin,10485760,download,2.1422157287597656
1763826685.7746027,248,bench_10MB_45.bin,10485760,replication,0.08079171180725098
1763826687.91739,248,bench_10MB_45.bin,10485760,download,2.130821704864502
1763826690.3649979,249,bench_10MB_46.bin,10485760,replication,0.061835289001464844
1763826692.5173767,249,bench_10MB_46.bin,10485760,download,2.1394147872924805
1763826694.768468,250,bench_10MB_47.bin,10485760,replication,0.06981396675109863
1763826696.924684,250,bench_10MB_47.bin,10485760,download,2.142256259918213
1763826699.3767426,251,bench_10MB_48.bin,10485760,replication,0.14562535285949707
1763826701.5354285,251,bench_10MB_48.bin,10485760,download,2.146718740463257
1763826703.8805428,252,bench_10MB_49.bin,10485760,replication,0.06682133674621582
1763826706.0932195,252,bench_10MB_49.bin,10485760,download,2.13488507270813
1763826708.4472136,253,bench_10MB_50.bin,10485760,replication,0.06682252883911133
1763826710.6001716,253,bench_10MB_50.bin,10485760,download,2.141988754272461
1763826712.8561482,254,bench_10MB_51.bin,10485760,replication,0.06682038307189941
1763826715.009148,254,bench_10MB_51.bin,10485760,download,2.142030715942383
1763826717.2908463,255,bench_10MB_52.bin,10485760,replication,0.06283187866210938
1763826719.4448743,255,bench_10MB_52.bin,10485760,download,2.1415390968322754
1763826721.6974106,256,bench_10MB_53.bin,10485760,replication,0.07280540466308594
1763826723.846719,256,bench_10MB_53.bin,10485760,download,2.1363420486450195
1763826726.2062778,257,bench_10MB_54.bin,10485760,replication,0.07584261894226074
1763826728.361155,257,bench_10MB_54.bin,10485760,download,2.137922763824463
1763826730.611952,258,bench_10MB_55.bin,10485760,replication,0.06382942199707031
1763826732.7399473,258,bench_10MB_55.bin,10485760,download,2.1160271167755127
1763826735.0089068,259,bench_10MB_56.bin,10485760,replication,0.07380366325378418
1763826737.1423464,259,bench_10MB_56.bin,10485760,download,2.1214709281921387
1763826739.5564897,260,bench_10MB_57.bin,10485760,replication,0.06482648849487305
1763826741.7145352,260,bench_10MB_57.bin,10485760,download,2.1440823078155518
1763826743.991825,261,bench_10MB_58.bin,10485760,replication,0.08078455924987793
1763826746.1230555,261,bench_10MB_58.bin,10485760,download,2.125246286392212
1763826748.3426464,262,bench_10MB_59.bin,10485760,replication,0.06482791900634766
1763826750.4987776,262,bench_10MB_59.bin,10485760,download,2.14316725730896
1763826752.7150118,263,bench_10MB_60.bin,10485760,replication,0.06523346900939941
1763826754.8644776,263,bench_10MB_60.bin,10485760,download,2.142484426498413
1763826757.256143,264,bench_10MB_61.bin,10485760,replication,0.06634235382080078
1763826759.398646,264,bench_10MB_61.bin,10485760,download,2.1365175247192383
1763826761.6914597,265,bench_10MB_62.bin,10485760,replication,0.06832456588745117
1763826763.834481,265,bench_10MB_62.bin,10485760,download,2.1300604343414307
1763826766.100187,266,bench_10MB_63.bin,10485760,replication,0.08213448524475098
1763826768.2219079,266,bench_10MB_63.bin,10485760,download,2.1177315711975098
1763826770.4616683,267,bench_10MB_64.bin,10485760,replication,0.0718073844909668
1763826772.8943534,267,bench_10MB_64.bin,10485760,download,2.418719530105591
1763826775.154819,268,bench_10MB_65.bin,10485760,replication,0.0688161849975586
1763826777.2741256,268,bench_10MB_65.bin,10485760,download,2.1153175830841064
1763826779.5158782,269,bench_10MB_66.bin,10485760,replication,0.06781888008117676
1763826781.657131,269,bench_10MB_66.bin,10485760,download,2.1312808990478516
1763826783.947628,270,bench_10MB_67.bin,10485760,replication,0.06482815742492676
1763826786.1075897,270,bench_10MB_67.bin,10485760,download,2.1499903202056885
1763826788.3873606,271,bench_10MB_68.bin,10485760,replication,0.07679533958435059
1763826790.5935457,271,bench_10MB_68.bin,10485760,download,2.1203420162200928
1763826792.8529594,272,bench_10MB_69.bin,10485760,replication,0.0608372688293457
1763826794.976542,272,bench_10MB_69.bin,10485760,download,2.115603446960449
1763826797.3275883,273,bench_10MB_70.bin,10485760,replication,0.0718080997467041
1763826799.4529178,273,bench_10MB_70.bin,10485760,download,2.1143593788146973
1763826801.7399814,274,bench_10MB_71.bin,10485760,replication,0.06582474708557129
1763826803.877164,274,bench_10MB_71.bin,10485760,download,2.1272106170654297
1763826806.1124647,275,bench_10MB_72.bin,10485760,replication,0.061835527420043945
1763826808.3350801,275,bench_10MB_72.bin,10485760,download,2.1041369438171387
1763826810.565845,276,bench_10MB_73.bin,10485760,replication,0.06682014465332031
1763826812.7400544,276,bench_10MB_73.bin,10485760,download,2.163236141204834
1763826814.9744456,277,bench_10MB_74.bin,10485760,replication,0.05684828758239746
1763826817.1052568,277,bench_10MB_74.bin,10485760,download,2.1198387145996094
1763826819.402503,278,bench_10MB_75.bin,10485760,replication,0.06482791900634766
1763826821.5640447,278,bench_10MB_75.bin,10485760,download,2.1565542221069336
1763826823.8324134,279,bench_10MB_76.bin,10485760,replication,0.07866716384887695
1763826826.077468,279,bench_10MB_76.bin,10485760,download,2.132207155227661
1763826828.4004428,280,bench_10MB_77.bin,10485760,replication,0.12267208099365234
1763826830.5299432,280,bench_10MB_77.bin,10485760,download,2.119527816772461
1763826832.81074,281,bench_10MB_78.bin,10485760,replication,0.06183648109436035
1763826834.9431212,281,bench_10MB_78.bin,10485760,download,2.128391981124878
1763826837.2019203,282,bench_10MB_79.bin,10485760,replication,0.06682109832763672
1763826839.3509316,282,bench_10MB_79.bin,10485760,download,2.139037609100342
1763826841.7638435,283,bench_10MB_80.bin,10485760,replication,0.07279539108276367
1763826843.911906,283,bench_10MB_80.bin,10485760,download,2.11311936378479
1763826846.1591537,284,bench_10MB_81.bin,10485760,replication,0.07081151008605957
1763826848.3190644,284,bench_10MB_81.bin,10485760,download,2.147942304611206
1763826850.5887036,285,bench_10MB_82.bin,10485760,replication,0.06782031059265137
1763826852.7165937,285,bench_10MB_82.bin,10485760,download,2.1229023933410645
1763826854.9827588,286,bench_10MB_83.bin,10485760,replication,0.07119083404541016
1763826857.0996013,286,bench_10MB_83.bin,10485760,download,2.112856149673462
1763826859.664849,287,bench_10MB_84.bin,10485760,replication,0.06781935691833496
1763826861.783345,287,bench_10MB_84.bin,10485760,download,2.113508939743042
1763826864.0520096,288,bench_10MB_85.bin,10485760,replication,0.06881928443908691
1763826866.1775155,288,bench_10MB_85.bin,10485760,download,2.1125380992889404
1763826868.525126,289,bench_10MB_86.bin,10485760,replication,0.10372281074523926
1763826870.6429348,289,bench_10MB_86.bin,10485760,download,2.113818883895874
1763826872.9011674,290,bench_10MB_87.bin,10485760,replication,0.06283164024353027
1763826875.111642,290,bench_10MB_87.bin,10485760,download,2.120712995529175
1763826877.337216,291,bench_10MB_88.bin,10485760,replication,0.06290602684020996
1763826879.4682734,291,bench_10MB_88.bin,10485760,download,2.127067804336548
1763826881.7208898,292,bench_10MB_89.bin,10485760,replication,0.08348321914672852
1763826883.8697195,292,bench_10MB_89.bin,10485760,download,2.1368613243103027
1763826886.0915241,293,bench_10MB_90.bin,10485760,replication,0.06582450866699219
1763826888.2401533,293,bench_10MB_90.bin,10485760,download,2.137659788131714
1763826890.5085926,294,bench_10MB_91.bin,10485760,replication,0.07579827308654785
1763826892.6650453,294,bench_10MB_91.bin,10485760,download,2.1444854736328125
1763826894.9497938,295,bench_10MB_92.bin,10485760,replication,0.08178162574768066
1763826897.0724924,295,bench_10MB_92.bin,10485760,download,2.1167171001434326
1763826899.4232533,296,bench_10MB_93.bin,10485760,replication,0.1575765609741211
1763826901.5581083,296,bench_10MB_93.bin,10485760,download,2.1288721561431885
1763826903.8600397,297,bench_10MB_94.bin,10485760,replication,0.07280635833740234
1763826905.9981558,297,bench_10MB_94.bin,10485760,download,2.126147747039795
1763826908.2575753,298,bench_10MB_95.bin,10485760,replication,0.0718085765838623
1763826910.395471,298,bench_10MB_95.bin,10485760,download,2.124929666519165
1763826912.7196882,299,bench_10MB_96.bin,10485760,replication,0.06482625007629395
1763826914.8461726,299,bench_10MB_96.bin,10485760,download,2.114516496658325
1763826917.110875,300,bench_10MB_97.bin,10485760,replication,0.0715796947479248
1763826919.2396898,300,bench_10MB_97.bin,10485760,download,2.1148533821105957
1763826921.5483868,301,bench_10MB_98.bin,10485760,replication,0.09873557090759277
1763826923.6897886,301,bench_10MB_98.bin,10485760,download,2.1294329166412354
1763826925.9321404,302,bench_10MB_99.bin,10485760,replication,0.07381153106689453
1763826928.0656636,302,bench_10MB_99.bin,10485760,download,2.128537654876709
1763826942.4101346,303,bench_100MB_0.bin,104857600,replication,7.571831464767456
1763826945.2943132,303,bench_100MB_0.bin,104857600,download,2.8472824096679688
1763826962.6935027,304,bench_100MB_1.bin,104857600,replication,5.920742750167847
1763826965.4394345,304,bench_100MB_1.bin,104857600,download,2.675121545791626
1763826982.1696343,305,bench_100MB_2.bin,104857600,replication,13.398098945617676
1763826984.9894347,305,bench_100MB_2.bin,104857600,download,2.7799060344696045
1763827001.0293243,306,bench_100MB_3.bin,104857600,replication,6.748111724853516
1763827003.9319165,306,bench_100MB_3.bin,104857600,download,2.863391399383545
1763827013.154371,307,bench_100MB_4.bin,104857600,replication,4.9986701011657715
1763827015.9957528,307,bench_100MB_4.bin,104857600,download,2.756409168243408
1763827035.5981476,308,bench_100MB_5.bin,104857600,replication,12.97303581237793
1763827039.3151505,308,bench_100MB_5.bin,104857600,download,3.4615933895111084
1763827052.457999,309,bench_100MB_6.bin,104857600,replication,9.002479791641235
1763827055.4301581,309,bench_100MB_6.bin,104857600,download,2.8235557079315186
1763827064.2083392,310,bench_100MB_7.bin,104857600,replication,4.258829355239868
1763827068.2133446,310,bench_100MB_7.bin,104857600,download,3.923588991165161
1763827095.0172837,311,bench_100MB_8.bin,104857600,replication,9.867214441299438
1763827098.222148,311,bench_100MB_8.bin,104857600,download,3.146897792816162
1763827110.1270506,312,bench_100MB_9.bin,104857600,replication,8.218311548233032
1763827112.8733509,312,bench_100MB_9.bin,104857600,download,2.6505117416381836
1763827131.330775,313,bench_100MB_10.bin,104857600,replication,6.203472852706909
1763827134.8517191,313,bench_100MB_10.bin,104857600,download,2.6801581382751465
1763827142.9433339,314,bench_100MB_11.bin,104857600,replication,4.701517343521118
1763827145.608752,314,bench_100MB_11.bin,104857600,download,2.6235339641571045
1763827155.8415403,315,bench_100MB_12.bin,104857600,replication,6.463793516159058
1763827158.61812,315,bench_100MB_12.bin,104857600,download,2.7456626892089844
1763827168.4433048,316,bench_100MB_13.bin,104857600,replication,6.5669238567352295
1763827171.5465171,316,bench_100MB_13.bin,104857600,download,2.7855048179626465
1763827179.743297,317,bench_100MB_14.bin,104857600,replication,4.385706424713135
1763827182.8426719,317,bench_100MB_14.bin,104857600,download,2.679070472717285
1763827188.7604504,318,bench_100MB_15.bin,104857600,replication,1.9080567359924316
1763827191.742597,318,bench_100MB_15.bin,104857600,download,2.9582090377807617
1763827200.8602796,319,bench_100MB_16.bin,104857600,replication,5.479896545410156
1763827203.7142153,319,bench_100MB_16.bin,104857600,download,2.7235562801361084
1763827215.6413493,320,bench_100MB_17.bin,104857600,replication,7.073110818862915
1763827221.3799076,320,bench_100MB_17.bin,104857600,download,5.68156886100769
1763827246.6686366,321,bench_100MB_18.bin,104857600,replication,17.252241611480713
1763827250.0359528,321,bench_100MB_18.bin,104857600,download,3.201960563659668
1763827257.6401527,322,bench_100MB_19.bin,104857600,replication,2.82255220413208
1763827260.6236358,322,bench_100MB_19.bin,104857600,download,2.8341312408447266
1763827267.2114766,323,bench_100MB_20.bin,104857600,replication,3.3522555828094482
1763827270.1394985,323,bench_100MB_20.bin,104857600,download,2.8060226440429688
1763827276.4913676,324,bench_100MB_21.bin,104857600,replication,2.4944400787353516
1763827279.5020614,324,bench_100MB_21.bin,104857600,download,2.9298174381256104
1763827285.8656168,325,bench_100MB_22.bin,104857600,replication,2.2886364459991455
1763827288.5455186,325,bench_100MB_22.bin,104857600,download,2.648984909057617
1763827302.2610104,326,bench_100MB_23.bin,104857600,replication,9.334706783294678
1763827307.2199697,326,bench_100MB_23.bin,104857600,download,4.21794319152832
1763827319.5869894,327,bench_100MB_24.bin,104857600,replication,8.282759428024292
1763827323.282158,327,bench_100MB_24.bin,104857600,download,2.7287535667419434
1763827338.007789,328,bench_100MB_25.bin,104857600,replication,3.040243148803711
1763827346.159624,328,bench_100MB_25.bin,104857600,download,5.413219451904297
1763827360.5044205,329,bench_100MB_26.bin,104857600,replication,5.256736755371094
1763827365.9627602,329,bench_100MB_26.bin,104857600,download,4.342685699462891
1763827375.974187,330,bench_100MB_27.bin,104857600,replication,5.474456787109375
1763827379.7297204,330,bench_100MB_27.bin,104857600,download,3.5431036949157715
1763827390.6476939,331,bench_100MB_28.bin,104857600,replication,7.138167858123779
1763827394.0776877,331,bench_100MB_28.bin,104857600,download,2.892282009124756
1763827407.2535336,332,bench_100MB_29.bin,104857600,replication,2.8925929069519043
1763827413.0604138,332,bench_100MB_29.bin,104857600,download,3.2788469791412354
1763827429.7578082,333,bench_100MB_30.bin,104857600,replication,7.147266864776611
1763827432.900242,333,bench_100MB_30.bin,104857600,download,3.0235204696655273
1763827464.6922884,334,bench_100MB_31.bin,104857600,replication,22.949929237365723
1763827468.3904696,334,bench_100MB_31.bin,104857600,download,3.2673723697662354
1763827488.5002165,335,bench_100MB_32.bin,104857600,replication,8.269580602645874
1763827491.5015411,335,bench_100MB_32.bin,104857600,download,2.8701038360595703
1763827504.0010664,336,bench_100MB_33.bin,104857600,replication,7.589838743209839
1763827507.4618337,336,bench_100MB_33.bin,104857600,download,3.287471055984497
1763827520.6389213,337,bench_100MB_34.bin,104857600,replication,10.309208393096924
1763827523.7461832,337,bench_100MB_34.bin,104857600,download,2.924586534500122
1763827531.7357743,338,bench_100MB_35.bin,104857600,replication,3.9965298175811768
1763827535.0969965,338,bench_100MB_35.bin,104857600,download,2.9500601291656494
1763827541.7414083,339,bench_100MB_36.bin,104857600,replication,3.2696032524108887
1763827544.82169,339,bench_100MB_36.bin,104857600,download,2.896911144256592
1763827552.8668554,340,bench_100MB_37.bin,104857600,replication,5.130448341369629
1763827556.2622414,340,bench_100MB_37.bin,104857600,download,2.6917989253997803
1763827561.9044466,341,bench_100MB_38.bin,104857600,replication,2.4373135566711426
1763827564.6671126,341,bench_100MB_38.bin,104857600,download,2.739938259124756
1763827571.0041788,342,bench_100MB_39.bin,104857600,replication,2.8466506004333496
1763827574.1289282,342,bench_100MB_39.bin,104857600,download,2.650914430618286
1763827579.7213917,343,bench_100MB_40.bin,104857600,replication,2.6826953887939453
1763827582.6825688,343,bench_100MB_40.bin,104857600,download,2.907517671585083
1763827588.7038555,344,bench_100MB_41.bin,104857600,replication,2.4965479373931885
1763827591.536436,344,bench_100MB_41.bin,104857600,download,2.7093288898468018
1763827597.780745,345,bench_100MB_42.bin,104857600,replication,3.5195813179016113
1763827600.4765868,345,bench_100MB_42.bin,104857600,download,2.608051061630249
1763827606.1911516,346,bench_100MB_43.bin,104857600,replication,2.4141995906829834
1763827608.9270642,346,bench_100MB_43.bin,104857600,download,2.6510982513427734
1763827614.6831894,347,bench_100MB_44.bin,104857600,replication,2.7847366333007812
1763827617.403841,347,bench_100MB_44.bin,104857600,download,2.5668628215789795
1763827623.5861504,348,bench_100MB_45.bin,104857600,replication,2.887373208999634
1763827626.9815965,348,bench_100MB_45.bin,104857600,download,2.77774977684021
1763827632.4325953,349,bench_100MB_46.bin,104857600,replication,2.2069854736328125
1763827635.08693,349,bench_100MB_46.bin,104857600,download,2.6124472618103027
1763827640.9583235,350,bench_100MB_47.bin,104857600,replication,3.3127496242523193
1763827643.6863716,350,bench_100MB_47.bin,104857600,download,2.6283986568450928
1763827649.1775408,351,bench_100MB_48.bin,104857600,replication,2.522188663482666
1763827652.007202,351,bench_100MB_48.bin,104857600,download,2.775808572769165
1763827658.2610345,352,bench_100MB_49.bin,104857600,replication,2.8703627586364746
1763827661.2984471,352,bench_100MB_49.bin,104857600,download,2.7687482833862305
1763827667.0911677,353,bench_100MB_50.bin,104857600,replication,1.9507567882537842
1763827670.0209565,353,bench_100MB_50.bin,104857600,download,2.759622573852539
1763827675.5359318,354,bench_100MB_51.bin,104857600,replication,1.935720443725586
1763827678.3016906,354,bench_100MB_51.bin,104857600,download,2.7208824157714844
1763827684.1870375,355,bench_100MB_52.bin,104857600,replication,2.078026056289673
1763827687.0545826,355,bench_100MB_52.bin,104857600,download,2.617995023727417
1763827692.3350456,356,bench_100MB_53.bin,104857600,replication,1.8163719177246094
1763827695.3836336,356,bench_100MB_53.bin,104857600,download,2.7490248680114746
1763827701.1292555,357,bench_100MB_54.bin,104857600,replication,3.022312641143799
1763827703.9546921,357,bench_100MB_54.bin,104857600,download,2.7261929512023926
1763827710.2129805,358,bench_100MB_55.bin,104857600,replication,2.510777473449707
1763827712.95628,358,bench_100MB_55.bin,104857600,download,2.70241641998291
1763827718.5440395,359,bench_100MB_56.bin,104857600,replication,2.2050909996032715
1763827721.1640756,359,bench_100MB_56.bin,104857600,download,2.5681138038635254
1763827727.0449705,360,bench_100MB_57.bin,104857600,replication,2.8176612854003906
1763827729.9332182,360,bench_100MB_57.bin,104857600,download,2.73673152923584
1763827735.6140032,361,bench_100MB_58.bin,104857600,replication,2.239630699157715
1763827739.0943015,361,bench_100MB_58.bin,104857600,download,2.8820981979370117
1763827744.3127809,362,bench_100MB_59.bin,104857600,replication,1.8087987899780273
1763827747.0722222,362,bench_100MB_59.bin,104857600,download,2.730518341064453
1763827752.5894198,363,bench_100MB_60.bin,104857600,replication,1.6977860927581787
1763827755.188238,363,bench_100MB_60.bin,104857600,download,2.5629146099090576
1763827760.8099027,364,bench_100MB_61.bin,104857600,replication,2.0827994346618652
1763827763.9006228,364,bench_100MB_61.bin,104857600,download,2.757575750350952
1763827769.229121,365,bench_100MB_62.bin,104857600,replication,2.7174723148345947
