file_label,file_size_bytes,strategy,ingest_time_s,download_time_s
100KB,100000,random,0.024789199999999845,0.0410023000000006
100KB,100000,random,0.02600100000000083,0.04237069999999932
100KB,100000,random,0.028402999999999956,0.04702879999999965
100KB,100000,random,0.03897010000000023,0.04287309999999955
100KB,100000,random,0.027021799999999985,0.04163189999999961
100KB,100000,random,0.031087799999999888,0.045910700000000304
100KB,100000,random,0.02913480000000046,0.053532399999999924
100KB,100000,random,0.03083849999999977,0.042404500000000844
100KB,100000,random,0.026046400000000247,0.05285399999999996
100KB,100000,random,0.030202499999999688,0.03894289999999945
100KB,100000,random,0.025859500000000146,0.04027229999999982
100KB,100000,random,0.02557580000000037,0.04264910000000022
100KB,100000,random,0.03543880000000055,0.040934000000000026
100KB,100000,random,0.026037099999999924,0.04033210000000054
100KB,100000,random,0.02560339999999961,0.042740999999999474
100KB,100000,random,0.03460519999999967,0.039627400000000534
100KB,100000,random,0.026675900000000752,0.04059890000000088
100KB,100000,random,0.027827700000001343,0.04026310000000066
100KB,100000,random,0.03403320000000143,0.043145399999998446
100KB,100000,random,0.026137399999999644,0.04377400000000087
100KB,100000,random,0.027469599999999872,0.042025900000000505
100KB,100000,random,0.033258599999999916,0.052799499999999
100KB,100000,random,0.024975799999999992,0.04061570000000003
100KB,100000,random,0.02907750000000142,0.05025629999999914
100KB,100000,random,0.05437310000000117,0.03944620000000043
100KB,100000,random,0.027130100000000823,0.039969300000000985
100KB,100000,random,0.13128960000000056,0.03962420000000044
100KB,100000,random,0.07205930000000116,0.052714699999999226
100KB,100000,random,0.028604700000000705,0.041616299999999384
100KB,100000,random,0.1346501,0.05559960000000075
100KB,100000,random,0.04306720000000119,0.04403450000000042
100KB,100000,random,0.14931260000000002,0.04525609999999958
100KB,100000,random,0.03653390000000023,0.04608279999999887
100KB,100000,random,0.030276999999999887,0.05007999999999946
100KB,100000,random,0.027270200000000244,0.044814699999999874
100KB,100000,random,0.043132800000000415,0.04060610000000153
100KB,100000,random,0.03302659999999946,0.043922399999999584
100KB,100000,random,0.02771669999999915,0.04506250000000023
100KB,100000,random,0.035977200000001375,0.03912350000000053
100KB,100000,random,0.028408999999999907,0.04168700000000136
100KB,100000,random,0.027799200000000468,0.041634300000000124
100KB,100000,random,0.035324500000001535,0.04375330000000055
100KB,100000,random,0.028277799999999687,0.04499850000000016
100KB,100000,random,0.031642899999999585,0.04319689999999987
100KB,100000,random,0.04946349999999988,0.04221700000000084
100KB,100000,random,0.028842599999999052,0.04145280000000007
100KB,100000,random,0.02938299999999927,0.05008650000000081
100KB,100000,random,0.057558600000000126,0.07433210000000123
100KB,100000,random,0.030147699999998778,0.04752500000000026
100KB,100000,random,0.03858669999999975,0.04000940000000064
100KB,100000,random,0.028208799999999812,0.04669479999999915
100KB,100000,random,0.027831799999999518,0.04960930000000019
100KB,100000,random,0.04997949999999918,0.043251699999999005
100KB,100000,random,0.033732600000000446,0.040211700000000405
100KB,100000,random,0.02917670000000072,0.050585599999999786
100KB,100000,random,0.03200439999999993,0.045360399999999856
100KB,100000,min_copysets,0.039728100000001376,0.054445700000000485
100KB,100000,min_copysets,0.03352150000000087,0.04167640000000006
100KB,100000,min_copysets,0.02938200000000002,0.06529590000000063
100KB,100000,min_copysets,0.03171889999999955,0.040998599999999996
100KB,100000,min_copysets,0.03012320000000024,0.039276299999999154
100KB,100000,min_copysets,0.05279160000000083,0.05326419999999921
100KB,100000,min_copysets,0.02961339999999879,0.03854510000000033
100KB,100000,min_copysets,0.029079799999999878,0.041338999999998904
100KB,100000,min_copysets,0.03365759999999973,0.043703799999999404
100KB,100000,min_copysets,0.055262199999999595,0.04126659999999838
100KB,100000,min_copysets,0.02994860000000088,0.0397583000000008
100KB,100000,min_copysets,0.0271492999999996,0.052395799999999326
100KB,100000,min_copysets,0.030157499999999615,0.040074399999999955
100KB,100000,min_copysets,0.030307299999998705,0.04160680000000028
100KB,100000,min_copysets,0.029748500000000178,0.041250699999999085
100KB,100000,min_copysets,0.036961500000000314,0.04158360000000094
100KB,100000,min_copysets,0.029233700000000695,0.04060229999999976
100KB,100000,min_copysets,0.02795340000000124,0.045717300000001515
100KB,100000,min_copysets,0.06331430000000005,0.056676300000001234
100KB,100000,min_copysets,0.08607370000000003,0.05526270000000011
100KB,100000,min_copysets,0.04192050000000158,0.03944019999999959
100KB,100000,min_copysets,0.029311099999999257,0.04361280000000001
100KB,100000,min_copysets,0.027980599999999356,0.0750043999999992
100KB,100000,min_copysets,0.03339599999999976,0.04207420000000006
100KB,100000,min_copysets,0.02638739999999906,0.040327100000000726
100KB,100000,min_copysets,0.025045699999999727,0.038413099999999645
100KB,100000,min_copysets,0.03798130000000022,0.04142329999999994
100KB,100000,min_copysets,0.025275399999999948,0.03842440000000025
100KB,100000,min_copysets,0.027768800000000482,0.039343999999999824
100KB,100000,min_copysets,0.03396690000000113,0.04112540000000031
100KB,100000,min_copysets,0.02753099999999975,0.04327540000000063
100KB,100000,min_copysets,0.026272499999999255,0.04260269999999977
100KB,100000,min_copysets,0.03953609999999941,0.06673389999999912
100KB,100000,min_copysets,0.05710979999999921,0.04163409999999956
100KB,100000,min_copysets,0.03225560000000094,0.05569349999999851
100KB,100000,min_copysets,0.05817500000000031,0.05909969999999909
100KB,100000,min_copysets,0.028428699999999196,0.04020090000000032
100KB,100000,min_copysets,0.025524499999999506,0.044885600000000636
